date_in_document,date_indexed,date_matches,inn_in_document,inn_indexed,inn_matches,issuer_in_document,issuer_indexed,message_id,name_matches,status
28.12.2023,26.12.2023,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4247646,True,ok
29.12.2023,27.12.2023,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4247897,True,ok
29.12.2023,13.12.2023,False,7714039849,7716814300,False,"Акционерное общество ""Опытно-конструкторское бюро им. А.С. Яковлева""","Публичное акционерное общество ""Европейская Электротехника""",4247978,False,mismatch
12.01.2024,11.01.2024,False,2320109650,9703103060,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""ВУШ Холдинг""",4250439,False,mismatch
15.01.2024,12.01.2024,False,3327101115,2320109650,False,"Публичное акционерное общество Владимирский завод прецизионного оборудования ""Техника""","Публичное акционерное общество ""Интер РАО ЕЭС""",4250596,False,mismatch
15.01.2024,15.01.2024,True,9703103060,3327101115,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество Владимирский завод прецизионного оборудования ""Техника""",4250705,False,mismatch
16.01.2024,15.01.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4251020,True,ok
17.01.2024,15.01.2024,False,5031008224,7453006148,False,"Публичное акционерное общество ""Эталон""","Публичное акционерное общество ""Челябинский часовой завод ""Молния""",4251225,False,mismatch
17.01.2024,12.01.2024,False,3402003455,4009001415,False,"Акционерное общество ""Быковское хлебоприемное предприятие""","Публичное акционерное общество ""Козельский механический завод""",4251278,False,mismatch
18.01.2024,16.01.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4251742,True,ok
22.01.2024,18.01.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4252339,True,ok
23.01.2024,22.01.2024,False,1835012826,9703103060,False,"Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""","Публичное акционерное общество ""ВУШ Холдинг""",4252648,False,mismatch
25.01.2024,17.01.2024,False,2308024086,3402003455,False,"Публичное акционерное общество ""Кубинтерсвязь""","Акционерное общество ""Быковское хлебоприемное предприятие""",4253234,False,mismatch
25.01.2024,22.01.2024,False,9703103060,1835012826,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""",4253473,False,mismatch
26.01.2024,16.01.2024,False,2308026372,5031008224,False,"Акционерное Общество ""Краснодарский завод ""Нефтемаш""","Публичное акционерное общество ""Эталон""",4253712,False,mismatch
26.01.2024,25.01.2024,False,7714039849,9703103060,False,"Акционерное общество ""Опытно-конструкторское бюро им. А.С. Яковлева""","Публичное акционерное общество ""ВУШ Холдинг""",4253895,False,mismatch
29.01.2024,25.01.2024,False,9703103060,7714039849,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Опытно-конструкторское бюро им. А.С. Яковлева""",4253957,False,mismatch
30.01.2024,29.01.2024,False,7725003474,7725003474,True,"Публичное акционерное общество Акционерная электротехническая компания ""Динамо""","Публичное акционерное общество Акционерная электротехническая компания ""Динамо""",4254451,True,ok
31.01.2024,29.01.2024,False,2330025991,9703103060,False,"Публичное акционерное общество ""Племзавод им. В.И. Чапаева""","Публичное акционерное общество ""ВУШ Холдинг""",4254862,False,mismatch
06.02.2024,26.01.2024,False,2325006880,2308026372,False,"Публичное акционерное общество ""Хадыженский машиностроительный завод""","Акционерное Общество ""Краснодарский завод ""Нефтемаш""",4256751,False,mismatch
09.02.2024,31.01.2024,False,9703103060,2330025991,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Племзавод им. В.И. Чапаева""",4257756,False,mismatch
12.02.2024,09.02.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4258114,True,ok
12.02.2024,30.01.2024,False,5904000395,7725003474,False,"Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""","Публичное акционерное общество Акционерная электротехническая компания ""Динамо""",4258210,False,mismatch
13.02.2024,12.02.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4258364,True,ok
13.02.2024,06.02.2024,False,3528009342,2325006880,False,"Публичное акционерное общество ""Завод железобетонных изделий и конструкций""","Публичное акционерное общество ""Хадыженский машиностроительный завод""",4258480,False,mismatch
15.02.2024,12.02.2024,False,4025019280,5904000395,False,"Публичное акционерное общество ""Приборный завод ""Сигнал""","Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""",4259256,False,mismatch
16.02.2024,12.02.2024,False,7202062130,3528009342,False,"Открытое акционерное  общество ""Тюменьхлебопродукт""","Публичное акционерное общество ""Завод железобетонных изделий и конструкций""",4259700,False,mismatch
21.02.2024,13.02.2024,False,7718183890,9703103060,False,"Акционерное общество ""Производственный комплекс ХК ЭЛЕКТРОЗАВОД""","Публичное акционерное общество ""ВУШ Холдинг""",4260626,False,mismatch
21.02.2024,20.02.2024,False,9703103060,7718183890,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Производственный комплекс ХК ЭЛЕКТРОЗАВОД""",4260658,False,mismatch
27.02.2024,24.01.2024,False,7706037943,2308024086,False,"Акционерное общество ""МОСТЕПЛОСЕТЬСТРОЙ""","Публичное акционерное общество ""Кубинтерсвязь""",4262021,False,mismatch
29.02.2024,15.02.2024,False,2537009770,4025019280,False,"Открытое акционерное общество ""Владивостокский морской рыбный порт""","Публичное акционерное общество ""Приборный завод ""Сигнал""",4262569,False,mismatch
04.03.2024,21.02.2024,False,2320109650,9703103060,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""ВУШ Холдинг""",4263882,False,mismatch
05.03.2024,26.02.2024,False,3509002623,7706037943,False,"Публичное акционерное общество Племзавод ""Заря""","Акционерное общество ""МОСТЕПЛОСЕТЬСТРОЙ""",4263949,False,mismatch
28.03.2022,25.03.2022,False,1660004878,5904000395,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""",4264803,False,mismatch
07.03.2024,16.02.2024,False,7450003445,7202062130,False,"Публичное акционерное Общество ""Челябинский машиностроительный завод автомобильных прицепов ""Уралавтоприцеп""","Открытое акционерное общество ""Тюменьхлебопродукт""",4265286,False,mismatch
07.03.2024,04.03.2024,False,9703103060,2320109650,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Интер РАО ЕЭС""",4265442,False,mismatch
07.03.2024,07.03.2024,True,2320109650,9703103060,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""ВУШ Холдинг""",4265532,False,mismatch
11.03.2024,07.03.2024,False,9703103060,2320109650,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Интер РАО ЕЭС""",4265715,False,mismatch
12.03.2024,11.03.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4266096,True,ok
15.03.2024,12.03.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4267309,True,ok
18.03.2024,15.03.2024,False,2320109650,9703103060,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""ВУШ Холдинг""",4267976,False,mismatch
25.03.2024,18.03.2024,False,9703103060,2320109650,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Интер РАО ЕЭС""",4270060,False,mismatch
25.03.2024,04.03.2024,False,7733021131,3509002623,False,"Публичное акционерное общество ""Автокомбинат №36""","Публичное акционерное общество Племзавод ""Заря""",4270366,False,mismatch
29.03.2024,25.03.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4272558,True,ok
29.03.2024,29.03.2024,True,1660004878,9703103060,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""ВУШ Холдинг""",4272854,False,mismatch
01.04.2024,29.02.2024,False,7609001719,2537009770,False,"Публичное акционерное общество "" НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ФИЛЬТРЫ ИНДУСТРИАЛЬНЫЕ ГАЗООЧИСТНЫЕ (Семибратовский завод газоочистительной аппаратуры)""","Открытое акционерное общество ""Владивостокский морской рыбный порт""",4273759,False,mismatch
02.04.2024,29.03.2024,False,9703103060,1660004878,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4274142,False,mismatch
03.04.2024,02.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4274944,True,ok
04.04.2024,03.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4275273,True,ok
08.04.2024,04.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4276441,True,ok
09.04.2024,08.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4276735,True,ok
10.04.2024,09.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4277063,True,ok
10.04.2024,25.03.2024,False,5005013891,7733021131,False,"Публичное акционерное общество ""Лесной""","Публичное акционерное общество ""Автокомбинат №36""",4277245,False,mismatch
12.04.2024,10.04.2024,False,0250005763,9703103060,False,"Открытое акционерное общество ""Чишминский сахарный завод""","Публичное акционерное общество ""ВУШ Холдинг""",4278118,False,mismatch
12.04.2024,12.04.2024,True,9703103060,0250005763,False,"Публичное акционерное общество ""ВУШ Холдинг""","Открытое акционерное общество ""Чишминский сахарный завод""",4278136,False,mismatch
15.04.2024,12.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4278589,True,ok
15.04.2024,06.03.2024,False,7723010211,7450003445,False,"Публичное акционерное общество Специализированный застройщик ""Деметра""","Публичное акционерное Общество ""Челябинский машиностроительный завод автомобильных прицепов ""Уралавтоприцеп""",4278664,False,mismatch
15.04.2024,01.04.2024,False,5004002329,7609001719,False,"Акционерное общество ""Волоколамскхлеб""","Публичное акционерное общество "" НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ФИЛЬТРЫ ИНДУСТРИАЛЬНЫЕ ГАЗООЧИСТНЫЕ (Семибратовский завод газоочистительной аппаратуры)""",4278708,False,mismatch
16.04.2024,15.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4279211,True,ok
17.04.2024,16.04.2024,False,2320109650,9703103060,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""ВУШ Холдинг""",4279614,False,mismatch
18.04.2024,06.04.2024,False,7701035251,5004002329,False,"Акционерное общество ""Мосвторцветмет""","Акционерное общество ""Волоколамскхлеб""",4280225,False,mismatch
18.04.2024,16.04.2024,False,9703103060,2320109650,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Интер РАО ЕЭС""",4280516,False,mismatch
19.04.2024,18.04.2024,False,5615002700,9703103060,False,"Публичное акционерное общество ""Орскнефтеоргсинтез""","Публичное акционерное общество ""ВУШ Холдинг""",4280890,False,mismatch
22.04.2024,18.04.2024,False,9703103060,5615002700,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Орскнефтеоргсинтез""",4281437,False,mismatch
23.04.2024,22.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4282083,True,ok
23.04.2024,17.04.2024,False,7801012120,7701035251,False,"Публичное акционерное общество ""Прибой""","Акционерное общество ""Мосвторцветмет""",4282242,False,mismatch
23.04.2024,22.04.2024,False,7801061294,7801012120,False,"Акционерное общество ""Мощная Аппаратура Радиовещания и Телевидения""","Публичное акционерное общество ""Прибой""",4282267,False,mismatch
23.04.2024,22.04.2024,False,7801062273,7801061294,False,"Акционерное общество ""Российский институт мощного радиостроения""","Акционерное общество ""Мощная Аппаратура Радиовещания и Телевидения""",4282296,False,mismatch
24.04.2024,23.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4282770,True,ok
25.04.2024,24.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4283338,True,ok
26.04.2024,25.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4284186,True,ok
27.04.2024,22.04.2024,False,7716814300,7801062273,False,"Публичное акционерное общество ""Европейская Электротехника""","Акционерное общество ""Российский институт мощного радиостроения""",4285494,False,mismatch
03.05.2024,26.04.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4286413,True,ok
06.05.2024,02.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4286878,True,ok
06.05.2024,06.05.2024,True,7707049388,9703103060,False,"Публичное акционерное общество ""Ростелеком""","Публичное акционерное общество ""ВУШ Холдинг""",4287272,False,mismatch
08.05.2024,03.05.2024,False,9703103060,7707049388,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Ростелеком""",4287840,False,mismatch
13.05.2024,08.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4288585,True,ok
13.05.2024,13.05.2024,True,7707049388,9703103060,False,"Публичное акционерное общество ""Ростелеком""","Публичное акционерное общество ""ВУШ Холдинг""",4288731,False,mismatch
14.05.2024,13.05.2024,False,9703103060,7707049388,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Ростелеком""",4288828,False,mismatch
14.05.2024,28.02.2024,False,5403102702,5247004494,False,"Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество","Акционерное общество ""Досчатинский завод медицинского оборудования""",4288899,False,mismatch
16.05.2024,14.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4289889,True,ok
17.05.2024,16.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4290521,True,ok
21.05.2024,17.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4292132,True,ok
22.05.2024,27.04.2024,False,5905013774,7716814300,False,"Акционерное общество ""Такт""","Публичное акционерное общество ""Европейская Электротехника""",4292754,False,mismatch
22.05.2024,22.05.2024,True,6914000886,5905013774,False,"Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""","Акционерное общество ""Такт""",4292919,False,mismatch
23.05.2024,10.04.2024,False,2613002843,5005013891,False,"Публичное акционерное общество  ""Левокумское""","Публичное акционерное общество ""Лесной""",4293609,False,mismatch
27.05.2024,23.05.2024,False,9703103060,9703103060,True,Публичное акционерное общество «ВУШ Холдинг»,"Публичное акционерное общество ""ВУШ Холдинг""",4294852,True,ok
28.05.2024,24.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""",Публичное акционерное общество «ВУШ Холдинг»,4295376,True,ok
29.05.2024,27.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4295811,True,ok
30.05.2024,15.04.2024,False,7202062130,7723010211,False,"Открытое акционерное  общество ""Тюменьхлебопродукт""","Публичное акционерное общество Специализированный застройщик ""Деметра""",4296371,False,mismatch
30.05.2024,21.05.2024,False,5321034434,6914000886,False,"Публичное акционерное общество ""Контур""","Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""",4296373,False,mismatch
30.05.2024,28.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4296530,True,ok
31.05.2024,29.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4296988,True,ok
03.06.2024,30.05.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4297325,True,ok
03.06.2024,30.05.2024,False,7710056096,7202062130,False,"Публичное акционерное общество ""Научно-Производственная и Коммерческая Фирма ""Фармацевтический импорт, экспорт""","Открытое акционерное общество ""Тюменьхлебопродукт""",4297554,False,mismatch
04.06.2024,31.05.2024,False,1660004878,9703103060,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""ВУШ Холдинг""",4298222,False,mismatch
06.06.2024,29.05.2024,False,5904000395,5321034434,False,"Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""","Публичное акционерное общество ""Контур""",4299021,False,mismatch
06.06.2024,04.06.2024,False,9703103060,1660004878,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4299053,False,mismatch
07.06.2024,05.06.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4299305,True,ok
07.06.2024,06.06.2024,False,5403102702,9703103060,False,"Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество","Публичное акционерное общество ""ВУШ Холдинг""",4299318,False,mismatch
07.06.2024,13.05.2024,False,4345000947,5403102702,False,"Публичное акционерное общество ""Кировский завод ""Маяк""","Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество",4299420,False,mismatch
10.06.2024,23.05.2024,False,5245000790,2613002843,False,"Публичное акционерное общество ""Богородский швейно-галантерейный комбинат""","Публичное акционерное общество ""Левокумское""",4299902,False,mismatch
11.06.2024,06.06.2024,False,5261001745,4345000947,False,"Публичное акционерное общество ""Нижегородский телевизионный завод им. В.И.Ленина""","Публичное акционерное общество ""Кировский завод ""Маяк""",4300260,False,mismatch
11.06.2024,07.06.2024,False,9703103060,5403102702,False,"Публичное акционерное общество ""ВУШ Холдинг""","Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество",4300534,False,mismatch
13.06.2024,10.06.2024,False,6164077483,9703103060,False,"Публичное акционерное общество ""ЭсЭфАй""","Публичное акционерное общество ""ВУШ Холдинг""",4300770,False,mismatch
17.06.2024,13.06.2024,False,2466296741,6164077483,False,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧИСТЫЕ ЗЕМЛИ""","Публичное акционерное общество ""ЭсЭфАй""",4301535,False,mismatch
17.06.2024,17.06.2024,True,9703103060,2466296741,False,"Публичное акционерное общество ""ВУШ Холдинг""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧИСТЫЕ ЗЕМЛИ""",4301835,False,mismatch
18.06.2024,10.06.2024,False,2309001660,5261001745,False,"Публичное акционерное общество ""Россети Кубань""","Публичное акционерное общество ""Нижегородский телевизионный завод им. В.И.Ленина""",4302163,False,mismatch
18.06.2024,14.06.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4302380,True,ok
19.06.2024,05.06.2024,False,8104000225,5904000395,False,"Публичное акционерное общество ""Кочеволес""","Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""",4302641,False,mismatch
19.06.2024,07.06.2024,False,5003003432,5245000790,False,"Публичное акционерное общество ""Агрокомбинат ""Московский""","Публичное акционерное общество ""Богородский швейно-галантерейный комбинат""",4302802,False,mismatch
20.06.2024,17.06.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4303018,True,ok
20.06.2024,19.06.2024,False,6163002069,9703103060,False,Акционерное общество по строительству и реконструкции автомобильных дорог и аэродромов,"Публичное акционерное общество ""ВУШ Холдинг""",4303155,False,mismatch
21.06.2024,18.06.2024,False,9703103060,6163002069,False,"Публичное акционерное общество ""ВУШ Холдинг""",Акционерное общество по строительству и реконструкции автомобильных дорог и аэродромов,4303562,False,mismatch
21.06.2024,20.06.2024,False,1660004878,9703103060,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""ВУШ Холдинг""",4303796,False,mismatch
24.06.2024,20.06.2024,False,9703103060,1660004878,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4304402,False,mismatch
25.06.2024,18.06.2024,False,1323010103,2309001660,False,"Публичное акционерное общество ""Ковылкинский электромеханический завод""","Публичное акционерное общество ""Россети Кубань""",4304553,False,mismatch
25.06.2024,18.06.2024,False,3232000246,8104000225,False,"Открытое акционерное общество ""Брянсксантехника""","Публичное акционерное общество ""Кочеволес""",4304607,False,mismatch
25.06.2024,21.06.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4304623,True,ok
28.06.2024,24.06.2024,False,2466296741,9703103060,False,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧИСТЫЕ ЗЕМЛИ""","Публичное акционерное общество ""ВУШ Холдинг""",4306376,False,mismatch
28.06.2024,03.06.2024,False,7412000806,7710056096,False,"Акционерное общество ""Асбестоцемент""","Публичное акционерное общество ""Научно-Производственная и Коммерческая Фирма ""Фармацевтический импорт, экспорт""",4306402,False,mismatch
28.06.2024,28.06.2024,True,9703103060,2466296741,False,"Публичное акционерное общество ""ВУШ Холдинг""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧИСТЫЕ ЗЕМЛИ""",4306633,False,mismatch
03.07.2024,27.06.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4309344,True,ok
03.07.2024,25.06.2024,False,1831002591,3232000246,False,"Публичное акционерное общество ""БыстроБанк""","Открытое акционерное общество ""Брянсксантехника""",4309764,False,mismatch
04.07.2024,02.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4309987,True,ok
05.07.2024,03.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4310532,True,ok
08.07.2024,04.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4310766,True,ok
10.07.2024,05.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4311702,True,ok
11.07.2024,09.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4311918,True,ok
12.07.2024,10.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4312264,True,ok
15.07.2024,23.05.2024,False,4009001415,7412000806,False,"Публичное акционерное общество ""Козельский механический завод""","Акционерное общество ""Асбестоцемент""",4312654,False,mismatch
16.07.2024,11.07.2024,False,1835012826,9703103060,False,"Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""","Публичное акционерное общество ""ВУШ Холдинг""",4313252,False,mismatch
17.07.2024,16.07.2024,False,9703103060,1835012826,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""",4313520,False,mismatch
19.07.2024,16.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4314614,True,ok
22.07.2024,18.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4314738,True,ok
22.07.2024,15.07.2024,False,7730028668,4009001415,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КИЕВСКОЕ""","Публичное акционерное общество ""Козельский механический завод""",4314825,False,mismatch
23.07.2024,19.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4315514,True,ok
24.07.2024,22.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4315717,True,ok
25.07.2024,25.06.2024,False,7831000027,1323010103,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""Ковылкинский электромеханический завод""",4316447,False,mismatch
26.07.2024,23.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4316743,True,ok
29.07.2024,25.07.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4317033,True,ok
30.07.2024,25.07.2024,False,7707067683,7831000027,False,"Публичное акционерное общество Страховая Компания ""Росгосстрах""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4317688,False,mismatch
01.08.2024,02.07.2024,False,0264011929,1831002591,False,"Aкционерное общество ""Нефтекамская кожгалантерейная фабрика""","Публичное акционерное общество ""БыстроБанк""",4318249,False,mismatch
01.08.2024,24.07.2024,False,6914000886,0264011929,False,"Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""","Aкционерное общество ""Нефтекамская кожгалантерейная фабрика""",4318532,False,mismatch
02.08.2024,26.07.2024,False,5404373487,9703103060,False,"Общество с ограниченной отвественностью ""Кузина""","Публичное акционерное общество ""ВУШ Холдинг""",4318645,False,mismatch
02.08.2024,20.07.2024,False,3402003455,7730028668,False,"Акционерное общество ""Быковское хлебоприемное предприятие""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КИЕВСКОЕ""",4318677,False,mismatch
05.08.2024,02.08.2024,False,7733021131,3402003455,False,"Публичное акционерное общество ""Автокомбинат № 36""","Акционерное общество ""Быковское хлебоприемное предприятие""",4319097,False,mismatch
05.08.2024,02.08.2024,False,1001004419,7733021131,False,"Публичное акционерное общество ""Карат""","Публичное акционерное общество ""Автокомбинат № 36""",4319159,False,mismatch
07.08.2024,01.08.2024,False,4205001098,5404373487,False,"Публичное акционерное общество ""ЧИФ-КУЗБАСС""","Общество с ограниченной отвественностью ""Кузина""",4319935,False,mismatch
